impressionId,editionRunId,stored,newSize,house,sold,text
bonhams-30123-65,bonhams-30123-65-er,,50,Bonhams,True,"Etching on laid paper with partial Imperial watermark, with artist's stamped signature and numbered in pencil 1/50, published by Galerie Louise, 1981, printed by Frélaut, Paris, 1961, with full margins, framed. 2 7/8 x 2 1/2in (7.3 x 6.3cm) sheet 11 3/4 x 8 5/16in (29.8 x 21.1cm)"
bonhams-30123-66,bonhams-30123-66-er,,50,Bonhams,True,"Etching and aquatint on laid paper with Auvergne Richard de Bas watermarks, with artist's stamped signature, numbered in pencil 12/50, published by Galérie Louise Leiris, with full margins, framed. 9 3/4 x 11 11/16in (24.8 x 29.7cm) sheet 15 3/4 x 20in (40 x 50.8cm)"
bonhams-30123-67,bonhams-30123-67-er,,50,Bonhams,False,"Drypoint on laid paper with Auvergne Richard de Bas watermarks, with artist's stamped signature and numbered in pencil 12/50 (there were also 18 artist's proofs), published by Galerie Louise Leiris, Paris, 1980, printed in 1961, with full margins, framed. 13 1/2 x 9 11/16in (34.3 x 24.6cm) sheet 19 "
bonhams-30123-71,bonhams-30123-71-er,,50,Bonhams,False,"Etching on Auvergne Richard de Bas paper, with artist's stamped signature and numbered in pencil 12/50 (there were also 19 artist's proofs), published by Galerie Louise Leiris, Paris, with full margins, framed. 10 x 12in (25.4 x 30.5cm) sheet 15 13/16 x 20in (40.2 x 50.8cm)"
bonhams-30123-75,bonhams-30123-75-er,,50,Bonhams,True,"Etching on wove paper, with artist's stamped signature and numbered in pencil 42/50 (there were also 15 artist's proofs), published by Galerie Louise Leiris, Paris, 1978, with margins, framed. plate 14 1/2 x 19 3/8in (36.8 x 49.2cm) sheet 19 3/4 x 25 3/8in (50.2 x 64.5cm)"
bonhams-30123-76,bonhams-30123-76-er,,50,Bonhams,True,"Aquatint with drypoint on wove paper, with artist's stamped signature and numbered in pencil 29/50 (there were also 15 artist's proofs in Roman numerals), published by Galerie Louise Leiris, Paris, with margins, framed. 9 x 12in (22.9 x 30.5cm) sight 11 1/4 x 14 1/4in (28.6 x 36.2cm)"
bonhams-30123-77,bonhams-30123-77-er,,50,Bonhams,True,"Aquatint on wove paper, with artist's stamped signature and numbered in pencil 29/50 (there were also 15 artist's proofs in Roman numerals), published by Galerie Louise Leiris, Paris, with full margins, framed. 12 3/8 x 16 1/2in (31.4 x 41.9cm) sheet 17 3/4 x 22 1/2in (45.1 x 57.2cm)"
bonhams-30481-61,bonhams-30481-61-er,,175,Bonhams,False,"Screenprint in colors on silk scarf, numbered in pencil 75/175, with the artist's printed signature and inscribed by the publisher 'by Ascher', framed. sight 35 1/8 x 35 1/8in (89.2 x 89.2cm)"
bonhams-30481-98,bonhams-30481-98-er,,300,Bonhams,False,"Screenprint in colors on silk scarf, numbered in pencil 215/300, with the artist's printed signature and inscribed by the publisher 'Ascher', framed. sight 31 1/8 x 34 1/4in (76.5 x 87cm)"
bonhams-30481-99,bonhams-30481-99-er,,175,Bonhams,True,"Screenprint in colors on silk scarf, numbered in pencil 79/175, with the artist's printed signature and inscribed by the publisher 'by Ascher', framed. sight 35 1/8 x 35 1/8in (89.2 x 89.2cm)"
bonhams-30538-95,bonhams-30538-95-er,,200,Bonhams,True,"Lithograph in colors on Arches paper, before lettering, signed in pen and numbered in pencil 39/200, with the blindstamp of the publisher, The Metropolitan Museum of Art, New York, printed by Alexis Manaranche, Paris, with margins, framed, with extensive restorations. 45 1/16 x 33 7/8in (114.5 x 86c"
bonhams-30689-220,bonhams-30689-220-er,,300,Bonhams,True,"Screenprint in colors on silk scarf, numbered in pencil 215/300, with the artist's printed signature and inscribed by the publisher 'Ascher', framed. sight 31 1/8 x 34 1/4in (76.5 x 87cm)"
bonhams-30689-49,bonhams-30689-49-er,,60,Bonhams,True,"Lithograph on hand-made Japanese Yame paper chine collé to handmade Twinrocker paper, with printed signature, numbered in pencil 39/60 (there were also 8 artist's proofs), published by the Limited Editions Club, New York, with full margins, framed. 13 7/8 x 10 7/8in (35.3 x 27.6cm) sheet 27 3/8 x 22"
bonhams-30810-187,bonhams-30810-187-er,500,1000,Bonhams,True,"Offset lithograph in colors and United Nations stamp on Rives paper, signed in felt pen and numbered in pencil 314/1000 (from the edition of 500 with the U.S. stamp, there was also an edition of 500 with the Swiss stamp), published by United Nations Disaster Relief Organization, New York, with full "
bonhams-30830-156,bonhams-30830-156-er,,50,Bonhams,True,"Lithograph in colors on Arches paper, signed and numbered in pencil 10/50 (there were also 12 artist's proofs in black and white), the full sheet. 24 1/2 x 19 in (62.2 x 48.3cm) sheet 33 x 23 3/4in (83.8 x 60.3cm)"
bonhams-30830-178,bonhams-30830-178-er,,400,Bonhams,False,"Lithograph in colors on Arches paper, signed, dated and numbered in pencil 285/400, published by Maeght Éditeur, Paris, with full margins. 13 5/8 x 18in (34.7 x 45.7cm) sheet 19 1/16 x 25 3/8in (48.5 x 64.5cm)"
bonhams-30830-184,bonhams-30830-184-er,,200,Bonhams,True,"Lithograph in colors on Arches paper, signed and numbered in pencil 155/200, printed by Mourlot, Paris, with full margins, framed. 21 x 18 3/8in (53.3 x 46.7cm) sheet 25 3/4 in x 19 7/8in (65.4 x 50.5cm)"
bonhams-30830-38A,bonhams-30830-38A-er,,56,Bonhams,True,"Lithograph on wove paper, signed in pencil and numbered 'No. 8/56 III', with wide margins, framed. 10 1/4 x 13 1/16in (26 x 33.2cm) sheet 14 7/8 x 18 5/16in (37.8 x 46.5cm)"
bonhams-30850-113,bonhams-30850-113-er,,200,Bonhams,True,"Lithograph in colors on Arches paper, signed in blue ballpoint pen and and numbered in pencil 184/200 (before the edition with lettering), published by Maeght, Paris, the full sheet. sheet 29 1/8 x 21in (74 x 53.3cm)"
bonhams-30850-119,bonhams-30850-119-er,,175,Bonhams,True,"Screenprint in colors on silk scarf, numbered in pencil 75/175, with the artist's printed signature and inscribed by the publisher 'by Ascher', framed. sight 35 1/8 x 35 1/8in (89.2 x 89.2cm)"
bonhams-30850-123,bonhams-30850-123-er,,300,Bonhams,True,"Woodcut on wove paper, unsigned, from the book edition, numbered in pencil 177/300, with margins, framed. 7 x 5 1/2in (17.8 x 14cm) sheet 9 x 7 3/8in (22.9 x 18.7cm)"
bonhams-30860-130,bonhams-30860-130-er,50,200,Bonhams,True,"Screenprint in silver on wove paper, with the artist's stamped signature verso and numbered in pencil 89/200 (there was also an edition of 50 in Roman numerals), published/printed by Knickerbocker Machine & Foundry, Inc./Original Editions, New York, with full margins, framed. 20 5/8 x 17 1/4in (52.4"
bonhams-30925-172,bonhams-30925-172-er,,50,Skinner,True,"Drypoint on antique laid paper, with the artist's stamped signature and numbered in pencil 33/50, published/printed in 1981 by Galerie Louise Leiris/Frélaut, Paris, with full margins, framed. 7 1/8 x 5 1/2in (17.9 x 13.9cm) sheet 12 1/4 x 9 5/8in 31.1 x 24.4cm)"
bonhams-30925-175,bonhams-30925-175-er,,50,Skinner,True,"Etching on Rives BFK paper, with the artist's stamped signature and numbered in pencil 31/50 (there were also 15 artist's proofs), published/printed by Galerie Louise Leiris/Atelier Crommelynck, Paris, with full margins, framed. 8 1/8 x 5 7/8in (20.4 x 14.8cm) sheet 13 1/8 x 9 7/8in (33.3 x 25.1cm)"
bonhams-30925-178,bonhams-30925-178-er,,50,Skinner,True,"Etching on antique laid Arches paper, with the artist's stamped signature and numbered in pencil 33/50, published/printed in 1981 by Galerie Louise Leiris/Frélaut, Paris, with full margins, framed. 10 1/4 x 12 1/8in (25.9 x 30.7cm) sheet 14 7/8 x 20 5/8in (35.8 x 52.2cm)"
bonhams-30925-226,bonhams-30925-226-er,,50,Skinner,True,"Etching and aquatint on Twinrocker paper, signed, dated, titled and numbered in pencil 6/50 (there were also 12 artist's proofs), with the blindstamp and inkstamp on the reverse of the publisher, Landfall Press, Chicago, printed by Teaberry Press, San Francisco, with full margins, framed. 10 5/8 x 1"
bonhams-31026-606,bonhams-31026-606-er,200,400,Bonhams,True,"Etching on wove paper, signed in plate and numbered in pencil 47/400 (there was also an unnumbered edition of 200 on Rives), published/printed by Galerie de France/Lacourière, Paris, with full margins, framed. plate 9 5/8 x 6 3/4in (24.4 x 17.1cm) sheet 10 1/2 x 7 5/8in (26.7 x 19.4cm)"
bonhams-31486-10,bonhams-31486-10-er,,50,Bonhams,True,"Etching on wove paper, with artist's stamped signature, numbered in pencil 29/50 (there were also 15 artist's proofs in Roman numerals), published Galerie Louise Leiris, Paris, 1978, printed by Crommelynck, Mougins, with full margins, framed. plate 10 7/8 x 8 5/8in (27.6 x 21.9cm) sheet 18 3/8 x 14 "
bonhams-31486-11,bonhams-31486-11-er,,50,Bonhams,True,"Etching on wove paper, with artist's stamped signature, numbered in pencil 29/50 (there were also 15 artist's proofs in Roman numerals), published Galerie Louise Leiris, Paris, 1978, printed by Crommelynck, Mougins, with full margins, framed. plate 10 5/8 x 13 5/8in (27 x 34.6cm) sheet 16 1/4 x 18 3"
bonhams-31486-12,bonhams-31486-12-er,,50,Bonhams,True,"Etching on wove paper, with artist's stamped signature, numbered in pencil 29/50 (there were also 15 artist's proofs in Roman numerals), published Galerie Louise Leiris, Paris, 1978, printed by Crommelynck, Mougins, with full margins, framed. plate 8 1/8 x 5 7/8in (20.6 x 14.9cm) sheet 12 7/8 x 9 7/"
bonhams-31709-125,bonhams-31709-125-er,,170,Bonhams,True,"Lithograph in colors on wove paper, with lettering, signed in green felt-tip pen, numbered in pencil 62/170 (there were also 200 before lettering), published by the Metropolitan Museum of Art, New York, printed by Mourlot, Paris, with full margins. 45 1/4 x 33 7/8in (114.9 x 86cm) sheet 62 1/2 x 43 "
bonhams-31873-146,bonhams-31873-146-er,,17,Bonhams,True,"Screenprint in blue on wove paper, titled, dated and numbered in pencil 5/17, with the blindstamp of the publisher, American Image Art, New York, with full margins, framed. 23 7/8 x 24in (60.7 x 61cm) sheet 28 x 25in (71.1 x 63.5cm)"
bonhams-31873-88,bonhams-31873-88-er,,90,Bonhams,True,"Aquatint in colors on wove paper, embossed with artist's signature (as issued) and numbered in pencil 11/90 (there were also 30 artist's proofs in Roman numerals), co-published by Marlborough Graphics, London and 2RC Edizioni, Rome, with their blindstamp, with the blindstamp of the printer, Vigna An"
bonhams-31922-27,bonhams-31922-27-er,,216,Skinner,True,"Screenprint in colors on wove paper, signed in black ink and numbered in pencil 61/216, dated on the reverse, with the artist's fingerprint inkstamp, with full margins. 20 7/8 x 33in (53 x 83.8cm) sheet 24 x 36 1/4in (61 x 92.1cm)"
bonhams-31922-336,bonhams-31922-336-er,,200,Skinner,False,"Gelatin silver print, signed in ink on the reverse (attenuated) and numbered in pencil 47/200 on the reverse, published by Printed Matter, New York, with full margins, framed. 8 x 6 1/2in (20.3 x 16.5cm) sheet 9 7/8 x 8in (25.1 x 20.3cm)"
bonhams-31930-79,bonhams-31930-79-er,,400,Skinner,True,"Lithograph in colors on Arches paper, signed, dated and numbered in pencil 285/400, published by Maeght Éditeur, Paris, with full margins. 13 5/8 x 18in (34.7 x 45.7cm) sheet 19 1/16 x 25 3/8in (48.5 x 64.5cm)"
bonhams-32317-10,bonhams-32317-10-er,,200,Skinner,False,"Gelatin silver print, signed in ink on the reverse (attenuated) and numbered in pencil 47/200 on the reverse, published by Printed Matter, New York, with full margins, framed. 8 x 6 1/2in (20.3 x 16.5cm) sheet 9 7/8 x 8in (25.1 x 20.3cm)"
bonhams-32317-141,bonhams-32317-141-er,,200,Skinner,False,"Lithograph in colors on Rives BFK paper, numbered in pencil 173/200, before lettering, with the blindstamp of the publisher, Maeght Editeur, Paris, printed by Atelier Maeght, Levallois, France, the full sheet, framed. sheet 25 7/8 x 19in (65.7 x 48.3cm)"
bonhams-32662-203,bonhams-32662-203-er,,50,Bonhams,True,"Etching on wove paper, with artist's stamped signature and numbered in pencil 36/50 (there were also 15 artist's proofs), published by Galerie Louise Leiris, Paris, 1978, with full margins, framed. plate 10 5/8 x 13 3/4in (27 x 34.9cm) sheet 16 1/4 x 18 7/8in (41.3 x 47.9cm)"
bonhams-32662-204,bonhams-32662-204-er,,50,Bonhams,True,"Etching on wove paper, with the artist's stamped signature and numbered in pencil 43/50 (there were also 15 artist's proofs), published by Galerie Louise Leiris, Paris, 1978, printed by Crommelynck, Paris, with full margins, framed. plate 14 7/16 x 19 3/8in (36.7 x 49.2cm) sheet 19 3/4 x 26in (50.2 "
bonhams-32662-34,bonhams-32662-34-er,,150,Bonhams,True,"Offset lithograph in colors on smooth wove paper, signed in black felt tip pen and numbered in pencil 71/150, with margins. 25 x 18 1/2in (63.5 x 47cm) sheet 31 1/2 x 23 11/16in (80 x 60.2cm)"
swann-1934d968d5,swann-1934d968d5-er,,56,Swann Auction Galleries,True,"MAURITS C. ESCHER Convex and Concave. Lithograph, 1955. 280x330 mm; 11x13 1/4 inches, full margins. Signed and numbered ""No. 17/56 IV"" in pencil, lower left. A superb, well-inked impression of this scarce lithograph with all the subtle tonal variations distinct. According to Bool, a small model of a"
swann-2dc427fb9e,swann-2dc427fb9e-er,,25,Swann Auction Galleries,False,"AUGUSTUS JOHN The Little Grotto. Etching, 1906. 80x77 mm; 3 1/8x3 inches, full margins. Signed in pencil and titled, inscribed ""No. 5"" and numbered ""Imp. No. 15/25"" in ink, lower margin. A very good impression with rich plate tone. Dodgson 116."
swann-3024aab919,swann-3024aab919-er,,107,Swann Auction Galleries,True,"MAURITS C. ESCHER Belvedere. Lithograph, 1958. 460x295 mm; 18x11 3/4 inches, full margins. Signed and numbered ""No. 75/107 IV"" in pencil, lower left. A brilliant, evenly-printed impression. Like Waterfall (1961), this lithograph captures an impossible shape, in this instance the view of a cube from "
swann-3774ad8901,swann-3774ad8901-er,,52,Swann Auction Galleries,True,"MAURITS C. ESCHER Bond of Union. Lithograph, 1956. 254x338 mm; 10x13 3/8 inches, full margins. Signed and numbered ""No. 42/52 II"" in pencil, lower left. A superb, richly-inked impression with strong contrasts. According to Xu, ""The built-up tension within the couple confused and frustrated Escher. I"
swann-3ec4250a69,swann-3ec4250a69-er,,10,Swann Auction Galleries,True,"OMAR RAYO Domingo en Chapultepec. Etching and drypoint, 1959. 165x180 mm; 6 1/2x7 1/8 inches, wide margins. Signed, titled, dated and inscribed ""C/A No. 1/10"" in pencil, lower margin. A very good impression of this extremely scarce, early etching. Rayo (1928-2010) was a renowned Colombian painter an"
swann-752431aa32,swann-752431aa32-er,,20,Swann Auction Galleries,True,"MAURITS C. ESCHER Relativity. Lithograph, 1953. 276x292 mm; 11x11 1/2 inches, full margins. Signed and numbered ""No. 2/20"" in pencil, lower left. A superb impression of this extremely scarce lithograph. We have found only eight other impressions at auction in the past 30 years. According to Bool, ""I"
swann-b0c4670aef,swann-b0c4670aef-er,,40,Swann Auction Galleries,True,"GEORGE ELBERT BURR Desert Night. Etching with aquatint, 1926. 250x190 mm; 9 3/4x7 1/2 inches, full margins. Signed, annotated and numbered ""No. 8/40"" in pencil, lower margin. With--Soapweed, Arizona, etching and aquatint, circa 1930. 253x177 mm; 10x7 inches, full margins. Signed, titled and dated in"
swann-de8405c8e3,swann-de8405c8e3-er,,54,Swann Auction Galleries,True,"MAURITS C. ESCHER Convex and Concave. Lithograph, 1955. 278x335 mm; 11x13⅜ inches, full margins. Signed and numbered ""No. 29/54 II"" in pencil, lower left. A superb, well-inked impression of this scarce lithograph with all the subtle tonal variations distinct. According to Bool, a small model of a me"
swann-fef4da0a8c,swann-fef4da0a8c-er,,30,Swann Auction Galleries,True,"MAURITS C. ESCHER Encounter. Lithograph on cream wove paper, 1944. 343x468 mm; 13 1/2x18 3/8 inches, full margins. Signed and inscribed ""No. 19/30 III"" in pencil, lower left. A superb, dark and well-inked impression with strong contrasts. Escher was first and foremost a printmaker, creating hundreds"
swann-ff548489c4,swann-ff548489c4-er,,103,Swann Auction Galleries,True,"MAURITS C. ESCHER Waterfall. Lithograph, 1961. 380x300 mm; 15x11 3/4 inches, full margins. Signed and numbered ""No. 97/103 III"" in pencil, lower left. A superb, evenly-printed impression with very strong contrasts. Bools notes that Waterfall is based on Penrose's triangle, an impossible object, an o"
