lot_id,brand,artist,title,status,exclusion_reason
16118-7138,bonhams,Wenceslaus Hollar,"Wenceslaus Hollar (Czech, 1607-1677); John Marin (American, 1870-1953) and After Joachim Wtewael by Christoffel (II) van Sichem (Dutch, 1580-1658) Untitled (Landscape); Venezia; Untitled (Figures in a Temple); (3)",BI,multi_work:semicolon_joined_titles
16118-7118,bonhams,Giovanni Battista Piranesi,"Giovanni Battista Piranesi (Italian, 1720-1778); All'Illu'mo Sigr. Pietro Christiano Kopp, Cavaliere Gio. Batta Piranesi D.D.D.;",BI,multi_work:semicolon_joined_titles
16118-7124,bonhams,Marc Chagall,"Marc Chagall (Russian/French, 1887-1985); The Tribe of Levi; The Tribe of Benjamin, from the Twelve Tribes of Isreal; (2)",SOLD,multi_work:semicolon_joined_titles
16118-7107,bonhams,"After John Frederick Herring, Snr.","After John Frederick Herring, Snr.; Fox Hunting; (4)",SOLD,multi_work:phrase:comprising
16105-4173,bonhams,Miriam Schapiro,"Miriam Schapiro (Canadian, born 1923); Delaunay, Goncharova, Popova and Me;",SOLD,multi_work:phrase:comprising
16105-4158,bonhams,Friedensreich Hundertwasser,"Friedensreich Hundertwasser (Austrian, 1928-2000); Save the Whales; Save the Seas; (2)",SOLD,multi_work:semicolon_joined_titles
16103-7124,bonhams,Marc Chagall,"Marc Chagall (Russian/French, 1887-1985); Le Renard et la Cicogne from Les Fables de la Fontaine; La Perdrix et les Coqs from Les Fables de la Fontaine; (2)",SOLD,multi_work:semicolon_joined_titles
16103-7119,bonhams,Wenceslaus Hollar,"Wenceslaus Hollar (Czechoslovakian, 1607-1677); and Jacques Callot (French, 1592-1635) Horse and Flowers from Animals and Plants; Les Caprices; (2)",SOLD,multi_work:semicolon_joined_titles
16103-7112,bonhams,After Charles Burton Barber,After Charles Burton Barber; Plates from Cassell's Illustrated Book of the Dog; (6),SOLD,multi_work:phrase:together with
16103-7108,bonhams,Ernest Tino Trova,"Ernest Tino Trova (American, born 1927); Untitled (Two Men) from Falling Man; Untitled (Group of Men) from Falling Man; (2)",SOLD,multi_work:semicolon_joined_titles
16103-7117,bonhams,William Russell Flint,"William Russell Flint (Scottish, 1880-1969); Untitled (Three Ladies); Untitled (Group of Ladies); (2)",BI,multi_work:semicolon_joined_titles
16103-7095,bonhams,Anders Zorn,"Anders Zorn (Swedish, 1860-1920); and Joseph Pennell (American, 1860-1926) Bosl Anders, Clockmaker at Mora; Untitled (Rouen Cathedral); (3)",SOLD,multi_work:phrase:together with
16103-7106,bonhams,Erté,"Erté (Romain de Tirtoff) (Russian, 1892-1990); 7 from Numerals; 9 from Numerals; 9 from Numerals; (3)",SOLD,multi_work:semicolon_joined_titles
16103-7105,bonhams,Erté,"Erté (Romain de Tirtoff) (Russian, 1892-1990); N from Alphabet; W from Alphabet; Y from Alphabet; (3)",BI,multi_work:semicolon_joined_titles
16102-6153,bonhams,Asa Cheffetz,"Asa Cheffetz (American, 1897-1965); Scenes of Rural New England; (4)",SOLD,multi_work:semicolon_joined_titles
16099-9033,bonhams,Robert John Thornton,"Robert John Thornton (British, 1768-1837); A Group of Auriculas, from The Temple of Flora;",SOLD,multi_work:phrase:a group of
16098-7191,bonhams,Paul Wunderlich,"Paul Wunderlich (German, born 1927); Les Femmes; (4)",BI,multi_work:phrase:comprising
16098-7199,bonhams,W. Eugene Smith,"W. Eugene Smith (American, 1918-1978); Naked in Bed Watching T.V.; Woodstock (Bethel) Plastic Shelter; (2)",BI,multi_work:semicolon_joined_titles
16098-7196,bonhams,Roy Lichtenstein,"Roy Lichtenstein (American, 1923-1997); Colorado State University; Bauhaus Stairway; (2)",SOLD,multi_work:semicolon_joined_titles
16098-7183,bonhams,Laddie John Dill,"Laddie John Dill (American, born 1943); Untitled (Abstract Composition); Untitled (Triangles 1); Untitled (Triangles 2); (3)",BI,multi_work:semicolon_joined_titles
16098-7192,bonhams,Peter Alexander,"Peter Alexander (American, born 1939); Untitled (Los Angeles Twilight); Hallelujah II; (2)",SOLD,multi_work:semicolon_joined_titles
16098-7180,bonhams,Johnny Friedlaender,"Johnny Friedlaender (German, 1912-1992); Untitled (Composition I); Untitled (Composition II); (2)",SOLD,multi_work:semicolon_joined_titles
16098-7176,bonhams,Jasper Johns,"Jasper Johns (American, born 1930); Flag for The Drawings of Jasper Johns Exhibition, National Gallery of Art, Washington; Untitled I for Margo Leavin Gallery Exhibition, Los Angeles, March 18-April 29, 1978; Map; (3)",SOLD,multi_work:semicolon_joined_titles
16098-7166,bonhams,Ed Moses,"Ed Moses (American, born 1926); Cargot-Trac; Eloi-Vador 2; Untitled (Composition); (3)",SOLD,multi_work:semicolon_joined_titles
16098-7173,bonhams,Ilan Besor,"Ilan Besor (Israel, 20th century); Dana #1; Dana #2; Circus #21; (3)",SOLD,multi_work:semicolon_joined_titles
16093-3175,bonhams,John Melville Kelly,"John Melville Kelly (American, 1879-1962); Old Hawaii; Throw Net, Hawaii; (2)",SOLD,multi_work:semicolon_joined_titles
16093-3189,bonhams,Luigi Rossini,"Luigi Rossini (Italian, 1790-1857); Veduta del Grand' Interno dell'Anfiteatro Flavio, detto il Colosseo, Pl. 61; Tivoli Veduto a Levante nel Bosco Sacro di Tiburno, da un Sato della Villa d'Orazio, Pl. 21; (2)",SOLD,multi_work:semicolon_joined_titles
16093-3171,bonhams,Thomas Goldsworth Dutton,"Thomas Goldsworth Dutton (British, born circa 1819-1891); Artist Unknown, MMS Thetis, 36 Guns; The Schooner Yacht",SOLD,multi_work:semicolon_joined_titles
16093-3168,bonhams,Mihail Chemiakin,"Mihail Chemiakin (Russian, born 1943); Untitled (Dancers; Bear); (2)",SOLD,multi_work:semicolon_joined_titles
16085-153,bonhams,Jerry Uelsmann,"Jerry Uelsmann (American, born 1934); Untitled (Toning Experience); Untitled (Kudzu Library with Woman’s Face in Globe); (2)",SOLD,multi_work:semicolon_joined_titles
16085-110,bonhams,Marion Post Wolcott,"Marion Post Wolcott (American, 1910-1990); Biscuit lady, a member of Wilkins family making biscuits on corn-husking day, North Carolina; Parishioners peeling tomatoes, Bardstown, Kentucky; (2)",BI,multi_work:semicolon_joined_titles
16085-111,bonhams,Marion Post Wolcott,"Marion Post Wolcott (American, 1910-1990); Town Hall, Center Sandwich, New Hampshire; Main Street during blizzard, Brattleboro, Vermont; (2)",SOLD,multi_work:semicolon_joined_titles
16085-112,bonhams,Marion Post Wolcott,"Marion Post Wolcott (American, 1910-1990); Barnyard Blizzard near Woodstock, Vermont; Winter Visitors relaxing on the beach, Sarasota, Florida; (2)",SOLD,multi_work:semicolon_joined_titles
16085-97,bonhams,Dorothea Lange,"Dorothea Lange (American, 1895-1965); Selected Resettlement and Farm Security Administrative Images;",SOLD,multi_work:phrase:a group of
16085-20,bonhams,Baron Adolf De Meyer,"Baron Adolf De Meyer (French, 1868-1949); Untitled (Woman Playing Cards; Spring Hat); (2)",SOLD,multi_work:semicolon_joined_titles
16085-13,bonhams,Edward S. Curtis,"Edward S. Curtis (American, 1868-1952); Acoma Water Carriers; Modern Designs in Washo Baskets; (2)",SOLD,multi_work:semicolon_joined_titles
16080-4245,bonhams,Marion Post Wolcott,"Marion Post Wolcott (American, 1910-1990); Woodstock, Vermont, Farmer's two children going home; Mendocino, CA.; (2)",SOLD,multi_work:semicolon_joined_titles
16080-4208,bonhams,Joseph Pennell,"Joseph Pennell (American, 1857-1926); Outside Schiedam, from Holland series; The White Tower; The Collier, from American War Work series; (3)",SOLD,multi_work:semicolon_joined_titles
16080-4212,bonhams,Miriam Schapiro,"Miriam Schapiro (Canadian, born 1923); Delaunay, Goncharova, Popova and Me;",BI,multi_work:phrase:comprising
16080-4202,bonhams,Thomas Willoughby Nason,"Thomas Willoughby Nason (American, 1889-1971); Finnegan's Hovel; Midsummer; (2)",SOLD,multi_work:semicolon_joined_titles
16080-4198,bonhams,David Low,"David Low (British, 1891-1963); A Group of Caricatures; (4)",SOLD,multi_work:phrase:a group of
16080-4179,bonhams,Richard Hambleton,"Richard Hambleton (Canadian/American, born 1954); Stroke;",SOLD,multi_work:phrase:comprising
16080-4182,bonhams,William Hogarth,"William Hogarth (British, 1697-1764); Beer Street; Gin Lane; (2)",SOLD,multi_work:semicolon_joined_titles
16080-4149,bonhams,Grace Arnold Albee,"Grace Arnold Albee (American, 1899-1985); A Peaceful Afternoon; Coal Dock; (2)",BI,multi_work:semicolon_joined_titles
16080-4158,bonhams,Jean Charlot,"Jean Charlot (French/American, 1898-1979); Mexican Mother portfolio;",SOLD,multi_work:phrase:comprising
16080-4155,bonhams,Roy Carruthers,"Roy Carruthers (South African/American, born 1938); Common Objects;",SOLD,multi_work:phrase:comprising
16080-4152,bonhams,Charles Henry Baskett,"Charles Henry Baskett (British, 1872-1953); Bruges, St. Pierre; Ipswich Docks; (2)",SOLD,multi_work:semicolon_joined_titles
16074-7109,bonhams,After Various Artists,"After Various Artists; including John E. C. Peterson, William Yorke and Samuel Walters Neptune; The Clipper Ship Great Republic; Caleb Grimshaw and other Marine Scenes; (6)",SOLD,multi_work:semicolon_joined_titles
16074-7104,bonhams,André Minaux,"André Minaux (French, 1923-1986); Untitled (Woman); Untitled (Woman and Leaves); (2)",SOLD,multi_work:semicolon_joined_titles
16050-315,bonhams,William Powell Frith,"William Powell Frith engraving titled 'Claude Duval' engraved by Lumb Stocks ARA, printed by Mc Queen, framed and glazed in an oak frame, 63cm x 85cm, a coloured 'Pears' print of a mother and two young girls feeding a dog together with a coloured print of the 'Eridge Hunt' from the original drawing by Molly Latham. 3",SOLD,multi_work:trailing_count_3
16050-318,bonhams,"William Lionel Wyllie, R.A., R.E.","William Lionel Wyllie, R.A., R.E. (British, 1851-1931), A trial engraving of London Bridge together with a letter from Wyllie's great great grandaughter, unsigned and unframed, 30cm x 22cm.",SOLD,multi_work:phrase:together with
16043-416,bonhams,After Sutherland,After Sutherland Indian scenes lithographic prints. 4,BI,multi_work:trailing_count_4
16042-580,bonhams,After Sutherland,After Sutherland Indian scenes lithographic prints. 4,BI,multi_work:trailing_count_4
16041-710,bonhams,A set of six 19th century handcoloured prints by J.Gould and Richer printed by Walter and Colins,"A set of six 19th century handcoloured prints by J.Gould and Richer printed by Walter and Colins printed by Walter and Collins, four of parrots and various other birds 6",BI,multi_work:trailing_count_6
16041-707,bonhams,After James Seymour,"After James Seymour, 18th century style portraits of famous horses 20th century mezzotints 4",SOLD,multi_work:trailing_count_4
16041-708,bonhams,A set of four 18th century french furniture prints.,A set of four 18th century french furniture prints.,SOLD,multi_work:phrase:a set of
16041-709,bonhams,Fischler,"Fischler Architectural, Rome copper plate engraving together with others similar. 4",SOLD,multi_work:trailing_count_4
16041-712,bonhams,After Rory McEwan,"After Rory McEwan Flowers, Primulas together with other modern prints. 8",SOLD,multi_work:trailing_count_8
16041-706,bonhams,After Sutherland,After Sutherland Indian scenes lithographic prints. 4,BI,multi_work:trailing_count_4
15882-7091,bonhams,"William Daniell, R.A.","William Daniell, R.A. (British, 1769-1837); A View of Windsor Castle and the Thames; A Countryside View with Windsor Castle; (2)",SOLD,multi_work:semicolon_joined_titles
15882-7083,bonhams,Music and Dance Score,"Music and Dance Score L'Oiseau du Feu together with a handcolored lithograph titled Polka and an ink and watercolor drawing of a lady, each framed 3",BI,multi_work:trailing_count_3
15882-7068,bonhams,Kiyoshi Saito,"Kiyoshi Saito (Japanese, 1907-1992); Untitled (Cat); Untitled (Siamese Cat); (2)",SOLD,multi_work:semicolon_joined_titles
15882-7063,bonhams,John Cage,"John Cage (American, 1912-1992); and Calvin Sumsion Not Wanting to Say Anything about Marcel;",SOLD,multi_work:phrase:comprising
15880-2330,bonhams,Todd Webb,"Todd Webb (American, 1905-2000); Under the El, Chatham Square, New York; Olo Stone, Silver City, Idaho; Morelia, Mexico; (3)",SOLD,multi_work:trailing_count_2
15880-2334,bonhams,Marion Post Wolcott,"Marion Post Wolcott (American, 1910-1990); Woodstock, Vermont, Farmer's two children going home; Mendocino, CA.; (2)",BI,multi_work:semicolon_joined_titles
15880-2320,bonhams,Edward Pfizenmaier,"Edward Pfizenmaier (American, born 1926); Wollman Rink, Central Park, New York; Empire State Bldg., N.Y.C.; (2)",SOLD,multi_work:semicolon_joined_titles
15880-2292,bonhams,Thomas Willoughby Nason,"Thomas Willoughby Nason (American, 1889-1971); Finnegan's Hovel; Midsummer; (2)",BI,multi_work:semicolon_joined_titles
15880-2300,bonhams,Moses Van Uyttenbroeck,"Moses Van Uyttenbroeck (Dutch, born circa 1595-died before 1647); Two Plates, from La Fable D'Argus; (2)",SOLD,multi_work:semicolon_joined_titles
15880-2295,bonhams,Roi Partridge,"Roi Partridge (American, 1888-1984); Willowland and 3 others; (4)",SOLD,multi_work:semicolon_joined_titles
15880-2282,bonhams,Antonio Frasconi,"Antonio Frasconi (Argentinian, born 1919); José Luis Cuevas (Mexican/American, born 1933) Portrait of Albert Einstein; Untitled (Rimbaud); (2)",SOLD,multi_work:semicolon_joined_titles
15880-2294,bonhams,Roi Partridge,"Roi Partridge (American, 1888-1984); Webs of Commerce and 3 others; (4)",SOLD,multi_work:semicolon_joined_titles
15880-2296,bonhams,Joseph Pennell,"Joseph Pennell (American, 1857-1926); Outside Schiedam, from Holland series; The White Tower; The Collier, from American War Work series; (3)",BI,multi_work:semicolon_joined_titles
15880-2298,bonhams,Pierre-Auguste Renoir,"Pierre-Auguste Renoir (French, 1841-1919); Baigneuse debout, á mi-jambes;",SOLD,multi_work:semicolon_joined_titles
15880-2297,bonhams,Pierre-Auguste Renoir,"Pierre-Auguste Renoir (French, 1841-1919); Le Chapeau Epinglé, 3e Planche;",SOLD,multi_work:semicolon_joined_titles
15880-2287,bonhams,Paul Landacre,"Paul Landacre (American, 1893-1963); Two Bookplates, from California Hills and Other Wood Engravings, Pl. IX, Hills and the Sea...Malibu Coast; Pl. X, Point Sur; (2)",SOLD,multi_work:semicolon_joined_titles
15880-2273,bonhams,Asa Cheffetz,"Asa Cheffetz (American, 1897-1965); Scenes of Rural New England; (4)",CS,multi_work:semicolon_joined_titles
15880-2263,bonhams,Grace Arnold Albee,"Grace Arnold Albee (American, 1899-1985); A Peaceful Afternoon; Coal Dock; (2)",BI,multi_work:semicolon_joined_titles
15880-2278,bonhams,Edgar Degas,"Edgar Degas (French, 1834-1917); Danseuse mettant son Chausson;",SOLD,multi_work:semicolon_joined_titles
15880-2274,bonhams,Dorothea Cooke,"Dorothea Cooke (American, 1908-2001); H.B. Sargent Tamale Stand; Untitled (Stone Tower); (2)",SOLD,multi_work:semicolon_joined_titles
15880-2290,bonhams,"James McBey, LLD","James McBey, LLD (British, 1883-1959); Leo J. Meissner (American, 1895-1977) The Crucifix, Boulogne; Northeaster, (Monhegan, Maine); (2)",SOLD,multi_work:semicolon_joined_titles
15880-2268,bonhams,Nicolaes Berchem,"Nicolaes Berchem (Haarlem 1620-1683 Amsterdam); Three Plates, from The Set of Sheep;",SOLD,multi_work:semicolon_joined_titles
15880-2280,bonhams,Kerr Eby,"Kerr Eby (American, 1889-1946); Churchill Ettinger (American, 1903-1985) Isles of Shoals; Tight Line; (2)",SOLD,multi_work:semicolon_joined_titles
15880-2284,bonhams,Ernest Haskell,"Ernest Haskell (American, 1876-1925); A Group of Tree Studies; (5)",SOLD,multi_work:phrase:a group of
15880-2272,bonhams,Asa Cheffetz,"Asa Cheffetz (American, 1897-1965); Scenes of Vermont and Massachusetts; (4)",SOLD,multi_work:semicolon_joined_titles
15880-2276,bonhams,Attributed to Salvador Dalí,"Attributed to Salvador Dalí (Spanish, 1904-1989); Our Historical Heritage; (11)",SOLD,multi_work:phrase:comprising
15880-2267,bonhams,Charles Henry Baskett,"Charles Henry Baskett (British, 1872-1953); Bruges, St. Pierre; Ipswich Docks; (2)",BI,multi_work:semicolon_joined_titles
15880-2016,bonhams,Robert John Thornton,"Robert John Thornton (British, 1768-1837); A Group of Auriculas, from The Temple of Flora;",BI,multi_work:phrase:a group of
15880-2015,bonhams,George Brookshaw,"George Brookshaw (British, 1751-1823); [Apricot] White Masculine; Red Masculine; Orange Apricot; Turkish Apricot, Pl. XIX, from Pomona Britannica, or a Collection of the Most Esteemed Fruits at Present Cultivated in Great Britain;",SOLD,multi_work:phrase:a collection
15876-7195,bonhams,Red Grooms,Red Grooms; London Bus; Ruckus Taxi; (2),SOLD,multi_work:semicolon_joined_titles
15876-7193,bonhams,Portfolio,"Portfolio; Nine Plates, from The Bicentennial Pageant of George Washington; (9)",SOLD,multi_work:phrase:comprising
15876-7175,bonhams,Laurent Schkolnyk,Laurent Schkolnyk; Cafetiere et Fruits; Bouteille et Fruits; (2),BI,multi_work:semicolon_joined_titles
15876-7181,bonhams,Maurice de Vlaminck,Maurice de Vlaminck; L'Arbre vert I; Le Printemps; (2),BI,multi_work:semicolon_joined_titles
15876-7183,bonhams,Mikhail Chemiakin,Mikhail Chemiakin; Untitled (Profile and Figure); Untitled (Musician and Figures); (2),BI,multi_work:semicolon_joined_titles
15876-7180,bonhams,Malcolm Osborne,"Malcolm Osborne; Terrace, Sterling Castle; Semur; Bannockburn and Sterling; City Walls, Avignon; (4)",BI,multi_work:semicolon_joined_titles
15876-7178,bonhams,Louis Conrad Rosenberg,"Louis Conrad Rosenberg; The Island in the Tiber; La Badia, Florence; (2)",BI,multi_work:semicolon_joined_titles
15876-7166,bonhams,J.G. Wille,J.G. Wille; after Dietricy Musiciens Ambulans;,SOLD,multi_work:semicolon_joined_titles
15876-7167,bonhams,Jacob van Ruysdael,Jacob van Ruysdael; Cottage at the Top of a Hill;,BI,multi_work:semicolon_joined_titles
15876-7164,bonhams,Henri Matisse,Henri Matisse; Á la mémoire de Angéla Lamotte; Untitled (Female Portrait); (2),SOLD,multi_work:semicolon_joined_titles
15876-7141,bonhams,Attributed to Salvador Dalí,Attributed to Salvador Dalí; Flowers for Gala; Printemps de Gala; (2),BI,multi_work:semicolon_joined_titles
15876-7147,bonhams,David Levine,David Levine; A Group of Portraits of Women; (3),SOLD,multi_work:phrase:a group of
15876-7138,bonhams,André Minaux,André Minaux; Untitled (Woman); Untitled (Woman and Leaves); (2),BI,multi_work:semicolon_joined_titles
15876-7129,bonhams,Linda Burnham,Linda Burnham; ooh; eh eh; ah ah; (3),BI,multi_work:semicolon_joined_titles
15876-7133,bonhams,After Fernand Léger,After Fernand Léger; Les Abattoirs to La Ruche from La Ville; (8),BI,multi_work:phrase:comprising
15876-7122,bonhams,Salvador Dalí,Salvador Dalí; Alice's Adventures in Wonderland;,SOLD,multi_work:phrase:comprising
15876-7123,bonhams,Millard Sheets,Millard Sheets; Three Gay Birds; Startled Birds; (2),SOLD,multi_work:semicolon_joined_titles
15876-7115,bonhams,Richard Smith,Richard Smith; Two of a Kind Va; Two of a Kind Vb; (2),SOLD,multi_work:semicolon_joined_titles
15873-7124,bonhams,Giovanni Battista Piranesi,Giovanni Battista Piranesi; Altra veduta interna della Villa di Mecenate in Tivoli from Vedute di Roma; Veduta del Tempio ottangolare di Minerva Medica from Vedute di Roma; (2),BI,multi_work:semicolon_joined_titles
15873-7117,bonhams,Sam Hyde Harris,Sam Hyde Harris; Sunset Beach Boat Landing; Untitled (Landscape); (2),SOLD,multi_work:semicolon_joined_titles
15873-7110,bonhams,Louis Lozowick,Louis Lozowick; Fishermen's Widows-Portugal; Dubrovnik; Jerusalem; (3),BI,multi_work:semicolon_joined_titles
15873-7119,bonhams,Blanding Sloan,"Blanding Sloan; Moon Shadows, Colorado Springs; Palm Canyon, Near Palm Springs; (2)",SOLD,multi_work:semicolon_joined_titles
15873-7111,bonhams,Louis Lozowick,Louis Lozowick; Warsaw Market (Warsaw 1936); Mayaland-Yucatan; Scrub Pine (Provincetown Dunes); (3),BI,multi_work:semicolon_joined_titles
15873-7112,bonhams,Pieter Brueghel the Elder,"Pieter Brueghel the Elder (Flemish, born circa 1525-1569); (Landscape with Figures); (Ships near a Fort); (2)",BI,multi_work:semicolon_joined_titles
15873-7113,bonhams,Samuel Chamberlain,Samuel Chamberlain; A Gateway in Perpignan; The Buttress of Beauvais Cathedral; A Side Street in Beauvais; (Cathedral in Europe); (4),BI,multi_work:semicolon_joined_titles
15873-7123,bonhams,Giovanni Battista Piranesi,Giovanni Battista Piranesi; Veduta interna Della Villa di Mecenate from Vedute di Roma; Vedute delle Cascatella a Tivoli from Vedute di Roma; (2),BI,multi_work:semicolon_joined_titles
15873-7116,bonhams,Ruth Starr Rose,Ruth Starr Rose; The Promised Land: Approaching the Pearly Gates; Called by the Archangel Gabriel; (2),SOLD,multi_work:semicolon_joined_titles
15871-1208,bonhams,Pierre-Auguste Renoir,"Pierre-Auguste Renoir (French, 1841-1919); Le Chapeau Epinglé, 3e Planche;",SOLD,multi_work:semicolon_joined_titles
15871-1216,bonhams,Moses Van Uyttenbroeck,"Moses Van Uyttenbroeck (Dutch, born circa 1595-died before 1647); Two Plates, from La Fable D'Argus; (2)",BI,multi_work:semicolon_joined_titles
15871-1185,bonhams,Attributed to Salvador Dalí,"Attributed to Salvador Dalí (Spanish, 1904-1989); Cervantes, from Cinq Portraits espagnols; John F. Kennedy, from Five Famous Heads; (2)",SOLD,multi_work:semicolon_joined_titles
15871-1190,bonhams,Richard Earlom,"Richard Earlom (British, 1743-1822); Pl. 13, from Liber Veritatis; (2)",SOLD,multi_work:phrase:together with
15871-1207,bonhams,Pierre-Auguste Renoir,"Pierre-Auguste Renoir (French, 1841-1919); Sur la Plage, à Berneval;",SOLD,multi_work:semicolon_joined_titles
15871-1204,bonhams,Joan Miró,"Joan Miró (Spanish, 1893-1983); Bookplate, from Miró Sculptures;",SOLD,multi_work:semicolon_joined_titles
15871-1184,bonhams,Salvador Dalí,"Salvador Dalí (Spanish, 1904-1989); Our Historical Heritage; (8)",SOLD,multi_work:phrase:comprising
15871-1203,bonhams,Alphonse Legros,"Alphonse Legros (British, 1837-1911); Federico Castellon (American, 1914-1971) Portrait of the Artist (Self-Portrait)(B. 212iv); One Plate, from The Mask of Red Death by Edgar A. Poe; (2)",SOLD,multi_work:semicolon_joined_titles
15871-1193,bonhams,Antonio Frasconi,"Antonio Frasconi (Argentinian, born 1919); José Luis Cuevas (Mexican/American, born 1933) Portrait of Albert Einstein; Untitled (Rimbaud); (2)",BI,multi_work:semicolon_joined_titles
15871-1196,bonhams,William Hogarth,"William Hogarth (British, 1697-1764); and Others 17th and 18th century Engraving and Etchings; (8)",SOLD,multi_work:phrase:a group of
15858-264,bonhams,After Robert Dodd,"After Robert Dodd a set of four coloured prints, Battle of Trafalgar 1805. Comprising: 'Battle of Trafalgar, Van Division', 'Battle of Trafalgar, Rear Division', Victory at Trafalgar, in the Van', 'Battle of Trafalgar, in the Rear'. Published by JW Laird, London 1843. 30x20in(76x51cm)plate. 4",SOLD,multi_work:trailing_count_4
15831-393,bonhams,Bettina Rheims,"Bettina Rheims (French, 1952) 'Auto portrait', 1989 signed, titled, dated and numbered '3/15' in black pen and ink verso, silver gelatin photograph. Together with three others by the same hand, 'Mikaela', 'Acrobats III' and 'Jessye Norman'",SOLD,multi_work:phrase:together with
15831-380,bonhams,Fred Sandback,"Fred Sandback (American, born 1943) Series of 6 Lithographs, 1975 (Jahn 22-27) the complete set of six lithographs, printed in blue, each signed and dated in pencil, from an edition of 300.",BI,multi_work:phrase:the complete set of
15831-323,bonhams,Sol Lewitt,"Sol Lewitt (American, 1928-2007) Untitled - Five Geometric Shapes five screenprints in colours, 1987, each signed and numbered '2/32' in pencil, with full margins ((5))",SOLD,multi_work:trailing_count_5
15831-301,bonhams,Tracey Emin & Sarah Lucas,"Tracey Emin & Sarah Lucas 'The Day we signed the lease for 103 Bethnal Green Rd' two Kodak colour photographs of Emin and Lucas, inscribed verso on a label by Emin, together with a group other photographs, letters and ephemera relating to 'The Shop'",SOLD,multi_work:phrase:together with
15831-100,bonhams,Sir Eduardo Paolozzi,"Sir Eduardo Paolozzi (British, 1924-2005) Copulating Locusts plaster cast, bearing signature and dedication underneath in pencil, dated 1989. Together with a small toad and two Chinese masks.",SOLD,multi_work:phrase:together with
15788-308,bonhams,Damien Hirst,"Damien Hirst (British,born 1965) 'Theories, Models, Methods, Approaches, Assumptions, Results and Findings - The Magnificent Seven', 2000 multiple, comprising seven ping pong balls, each ball printed with one word of text from the title, signed in black felt pen and stamp numbered'1475/2000' on the reverse of the box, together with the book that accompanied the exhibition and the invitation, in the form of another boxed ping pong ball",SOLD,multi_work:phrase:comprising
15788-144,bonhams,Joe Tilson R.A.,"Joe Tilson R.A. (British, born 1928) 'Transparency, Clip-O-Matic Lips', 1967 signed, dated and inscribed 'AP' in pencil, aside from the edition of 70, screenprint on acetate with metallised film, together with a poster for 'Joe Tilson - Pop Paintings and Prints - Peter Gwyther Gallery London', signed and dedicated in pencil by Tilson and two copies of the catalogue for the exhibition",SOLD,multi_work:phrase:together with
15788-88,bonhams,Roy Lichtenstein,"Roy Lichtenstein (American, 1923-1997) 'Bulls I-VI' the complete set of six glazed ceramic plates, each with the printed signature, titled and numbered from the edition of 50 verso, published to benefit the International Art Show for the End of World Hunger overall plate",SOLD,multi_work:phrase:the complete set of
15673-315,bonhams,Takashi Murakami,"Takashi Murakami (Japanese, born 1962) And then and then and then and then and then (Red and Blue) Offset lithographs, 2001, printed in red and blue, on wove, the full sheet, signed in ink, the red image numbered 263/300, the blue image numbered 231/300 in ink, published by the artist and Kaikai Kiki, 499 x 499mm (19 1/2 x 19 1/2in)(SH)(2)(unframed)",SOLD,multi_work:trailing_count_2
15673-314,bonhams,A Collection Barry Flanagan R.A.,"A Collection Barry Flanagan R.A. (British, born 1941) Including three linocuts 'Mcbrayne's Ferry' inscribed 'AP3/9', 'Welsh Girl' inscribed 'AP 1/6', 'Welsh Lights', inscribed 'AP 3/9', printed in colours, on Arches, each signed with initials, dated 1983, and inscribed in pencil, aside from the numbered editions of 35, 32 and 30 respectively, an etching 'Story Board', dated 1984 and inscribed 'AP 1/10', aside from the numbered edition of 30, five lithographs, 'Reclining Nude', 'Resting Nude', 'Sleeping Nude', 'Standing Nude', 'Seated Nude', all on Arches, each signed with initials, dated 1990 and inscribed 1/6 in pencil, aside from the numbered edition of 40, published by Waddington Graphics with their blindstamp (9)(unframed)",SOLD,multi_work:trailing_count_9
15673-312,bonhams,Francesco Clemente,"Francesco Clemente (Italian, born 1952) Untitled Portfolio (Hands) Five soft ground etchings, 1987, on handmade watermarked paper, with margins, each signed and numbered 49/50 in pencil, proofed and printed by Maurice Payne, published by Raymond Frye Editions, New York, 395 x 395mm (15 1/2 x 15 1/2in)(PL), within a Japanese Sunome paper-lined green Belgian linen portfolio (640 x 512m), together with another three soft ground etchings of figures by the same hand, one entitled 'Geography: East', printed in colours, on wove, unsigned (4)(Folio)(3 unframed)",BI,multi_work:phrase:together with
15673-310,bonhams,Fred Sandback,"Fred Sandback (American, born 1943) Umkehrlithographien Lithographs, 1979, the pair, each signed, dated and numbered 24/35 in pencil, on japanese paper, published by Fred Jahn, Munich; in excellent condition, 360 x 360mm (14 1/8 x 14 1/8in)SH) 2 unframed",SOLD,multi_work:trailing_count_2
15673-313,bonhams,Mel Bochner,"Mel Bochner (American, born 1940) Untitled Aquatint, 1994, from 'Couples', printed in red and black, on wove, with margins, signed, dated 1993 and inscribed 'B.A.T' in pencil, aside from the numbered edition of 75, published by Parasol Press, 300 x 455 (11 3/4 x 17 5/6in)(PL), together with another similar one by the same hand, printed in black, unsigned (2)(unframed)",BI,multi_work:trailing_count_2
